timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1739716916520,sensor,all,0,8,31568494592,49035781799,49035781799
1739716916520,sensor,all,0,9,31568494592,49035782649,49035782649
1739716916520,sensor,all,0,0,31568494592,49035781879,49035781879
1739716916520,sensor,all,0,1,31568494592,49035780389,49035780389
1739716916520,sensor,all,0,2,31568494592,49035778589,49035778589
1739716917021,sensor,all,0,3,30911299584,49536164164,49536164164
1739716917021,sensor,all,0,11,30911299584,49536170574,49536170574
1739716917021,sensor,all,0,10,30911299584,49536173354,49536173354
1739716917021,sensor,all,0,4,30911299584,49536172364,49536172364
1739716917021,sensor,all,0,5,30911299584,49536174474,49536174474
1739716917021,sensor,all,0,6,30911299584,49536175044,49536175044
1739716917021,sensor,all,0,7,30911299584,49536175614,49536175614
1739716917021,sensor,all,0,8,30911299584,49536177084,49536177084
1739716917021,sensor,all,0,9,30911299584,49536177144,49536177144
1739716917021,sensor,all,0,0,30911299584,49536176404,49536176404
1739716917021,sensor,all,0,1,30911299584,49536174664,49536174664
1739716917021,sensor,all,0,2,30911299584,49536172934,49536172934
1739716917521,sensor,all,0,3,32400343040,50036549280,50036549280
1739716917521,sensor,all,0,11,32400343040,50036555780,50036555780
1739716917521,sensor,all,0,10,32501858304,50036559190,50036559190
1739716917521,sensor,all,0,4,32400343040,50036558080,50036558080
1739716917521,sensor,all,0,5,32501858304,50036559740,50036559740
1739716917521,sensor,all,0,6,32501858304,50036560500,50036560500
1739716917521,sensor,all,0,7,32501858304,50036560900,50036560900
1739716917521,sensor,all,0,8,32501858304,50036561240,50036561240
1739716917521,sensor,all,0,9,32501858304,50036560540,50036560540
1739716917521,sensor,all,0,0,32501858304,50036559990,50036559990
1739716917521,sensor,all,0,1,32501858304,50036558520,50036558520
1739716917521,sensor,all,0,2,32501858304,50036557290,50036557290
1739716918022,sensor,all,0,3,30968971264,50536928485,50536928485
1739716918022,sensor,all,0,11,30968971264,50536935085,50536935085
1739716918022,sensor,all,0,10,30867456000,50536938335,50536938335
1739716918022,sensor,all,0,4,30968971264,50536937345,50536937345
1739716918022,sensor,all,0,5,30867456000,50536938905,50536938905
1739716918022,sensor,all,0,6,30867456000,50536939455,50536939455
1739716918022,sensor,all,0,7,30867456000,50536940215,50536940215
1739716918022,sensor,all,0,8,30867456000,50536942425,50536942425
1739716918022,sensor,all,0,9,30867456000,50536943165,50536943165
1739716918022,sensor,all,0,0,30867456000,50536942685,50536942685
1739716918022,sensor,all,0,1,30867456000,50536941205,50536941205
1739716918022,sensor,all,0,2,30867456000,50536939725,50536939725
1739716918522,sensor,all,0,3,33167900672,51037062231,51037062231
1739716918522,sensor,all,0,11,33167900672,51037067461,51037067461
1739716918522,sensor,all,0,10,33167900672,51037070741,51037070741
1739716918522,sensor,all,0,4,33167900672,51037069611,51037069611
1739716918522,sensor,all,0,5,33167900672,51037071551,51037071551
1739716918522,sensor,all,0,6,33167900672,51037072401,51037072401
1739716918522,sensor,all,0,7,33167900672,51037072351,51037072351
1739716918522,sensor,all,0,8,33167900672,51037075521,51037075521
1739716918522,sensor,all,0,9,33167900672,51037076211,51037076211
1739716918522,sensor,all,0,0,33167900672,51037076731,51037076731
1739716918522,sensor,all,0,1,33167900672,51037075731,51037075731
1739716918522,sensor,all,0,2,33167900672,51037074321,51037074321
1739716919022,sensor,all,0,3,29289414656,51537440326,51537440326
1739716919022,sensor,all,0,11,29289414656,51537446196,51537446196
1739716919022,sensor,all,0,10,29289414656,51537449146,51537449146
1739716919022,sensor,all,0,4,29289414656,51537448126,51537448126
1739716919022,sensor,all,0,5,29289414656,51537450226,51537450226
1739716919022,sensor,all,0,6,32728219648,51537450816,51537450816
1739716919022,sensor,all,0,7,32728219648,51537452606,51537452606
1739716919022,sensor,all,0,8,32728219648,51537455856,51537455856
1739716919022,sensor,all,0,9,32728219648,51537455226,51537455226
1739716919022,sensor,all,0,0,32728219648,51537454426,51537454426
1739716919022,sensor,all,0,1,32728219648,51537452816,51537452816
1739716919022,sensor,all,0,2,32728219648,51537451046,51537451046
1739716919523,sensor,all,0,3,33579925504,52037824331,52037824331
1739716919523,sensor,all,0,11,33579925504,52037830901,52037830901
1739716919523,sensor,all,0,10,33579925504,52037833801,52037833801
1739716919523,sensor,all,0,4,33579925504,52037832831,52037832831
1739716919523,sensor,all,0,5,30141120512,52037834441,52037834441
1739716919523,sensor,all,0,6,30141120512,52037835091,52037835091
1739716919523,sensor,all,0,7,30141120512,52037835501,52037835501
1739716919523,sensor,all,0,8,30141120512,52037836061,52037836061
1739716919523,sensor,all,0,9,30141120512,52037835921,52037835921
1739716919523,sensor,all,0,0,30141120512,52037835151,52037835151
1739716919523,sensor,all,0,1,30141120512,52037833571,52037833571
1739716919523,sensor,all,0,2,30141120512,52037832071,52037832071
1739716920023,sensor,all,0,3,39553400832,52537883087,52537883087
1739716920023,sensor,all,0,11,39553400832,52537883987,52537883987
1739716920023,sensor,all,0,10,39553400832,52537883147,52537883147
1739716920023,sensor,all,0,4,39553400832,52537883927,52537883927
1739716920023,sensor,all,0,5,39553400832,52537882527,52537882527
1739716920023,sensor,all,0,6,39553400832,52537881047,52537881047
1739716920023,sensor,all,0,7,39553400832,52537879927,52537879927
1739716920023,sensor,all,0,8,39553400832,52537878297,52537878297
1739716920023,sensor,all,0,9,39553400832,52537876227,52537876227
1739716920023,sensor,all,0,0,39553400832,52537874247,52537874247
1739716920023,sensor,all,0,1,39553400832,52537871237,52537871237
1739716920023,sensor,all,0,2,39553400832,52537868667,52537868667
1739716920523,sensor,all,0,3,30506549248,53038306732,53038306732
1739716920523,sensor,all,0,11,30506549248,53038313042,53038313042
1739716920523,sensor,all,0,10,30506549248,53038316532,53038316532
1739716920523,sensor,all,0,4,30506549248,53038315372,53038315372
1739716920523,sensor,all,0,5,30506549248,53038317162,53038317162
1739716920523,sensor,all,0,6,30506549248,53038318002,53038318002
1739716920523,sensor,all,0,7,30506549248,53038320292,53038320292
1739716920523,sensor,all,0,8,32401522688,53038322582,53038322582
1739716920523,sensor,all,0,9,32401522688,53038322362,53038322362
1739716920523,sensor,all,0,0,32401522688,53038321962,53038321962
1739716920523,sensor,all,0,1,32401522688,53038320502,53038320502
1739716920523,sensor,all,0,2,32401522688,53038318802,53038318802
1739716921023,sensor,all,0,3,32837074944,53538689487,53538689487
1739716921023,sensor,all,0,11,32837074944,53538695507,53538695507
1739716921023,sensor,all,0,10,32837074944,53538698597,53538698597
1739716921023,sensor,all,0,4,32837074944,53538697517,53538697517
1739716921023,sensor,all,0,5,32837074944,53538699187,53538699187
1739716921023,sensor,all,0,6,32837074944,53538700217,53538700217
1739716921023,sensor,all,0,7,32837074944,53538700277,53538700277
1739716921023,sensor,all,0,8,30942101504,53538700617,53538700617
1739716921023,sensor,all,0,9,30942101504,53538700567,53538700567
1739716921023,sensor,all,0,0,30942101504,53538699987,53538699987
1739716921023,sensor,all,0,1,30942101504,53538698707,53538698707
1739716921023,sensor,all,0,2,30942101504,53538798478,53538798478
1739716921524,sensor,all,0,3,34369830912,54038790163,54038790163
1739716921524,sensor,all,0,11,34369830912,54038793953,54038793953
1739716921524,sensor,all,0,10,34369830912,54038796863,54038796863
1739716921524,sensor,all,0,4,34369830912,54038795663,54038795663
1739716921524,sensor,all,0,5,34369830912,54038797703,54038797703
1739716921524,sensor,all,0,6,34369830912,54038798113,54038798113
1739716921524,sensor,all,0,7,34369830912,54038797943,54038797943
1739716921524,sensor,all,0,8,34369830912,54038798133,54038798133
1739716921524,sensor,all,0,9,34369830912,54038797333,54038797333
1739716921524,sensor,all,0,0,34369830912,54038796723,54038796723
1739716921524,sensor,all,0,1,34369830912,54038794973,54038794973
1739716921524,sensor,all,0,2,34369830912,54038793553,54038793553
1739716922024,sensor,all,0,3,31818645504,54539193258,54539193258
1739716922024,sensor,all,0,11,31818645504,54539199158,54539199158
1739716922024,sensor,all,0,10,31818645504,54539202608,54539202608
1739716922024,sensor,all,0,4,31818645504,54539201558,54539201558
1739716922024,sensor,all,0,5,31818645504,54539203168,54539203168
1739716922024,sensor,all,0,6,31818645504,54539203938,54539203938
1739716922024,sensor,all,0,7,31818645504,54539204558,54539204558
1739716922024,sensor,all,0,8,31818645504,54539205278,54539205278
1739716922024,sensor,all,0,9,31818645504,54539204868,54539204868
1739716922024,sensor,all,0,0,31818645504,54539205108,54539205108
1739716922024,sensor,all,0,1,31818645504,54539203818,54539203818
1739716922024,sensor,all,0,2,31818645504,54539202228,54539202228
1739716922524,sensor,all,0,3,31487688704,55039581524,55039581524
1739716922524,sensor,all,0,11,31487688704,55039587684,55039587684
1739716922524,sensor,all,0,10,31487688704,55039591174,55039591174
1739716922524,sensor,all,0,4,31487688704,55039590064,55039590064
1739716922524,sensor,all,0,5,31487688704,55039591764,55039591764
1739716922524,sensor,all,0,6,32373997568,55039592444,55039592444
1739716922524,sensor,all,0,7,32373997568,55039593944,55039593944
1739716922524,sensor,all,0,8,32373997568,55039596674,55039596674
1739716922524,sensor,all,0,9,32373997568,55039596274,55039596274
1739716922524,sensor,all,0,0,32373997568,55039596234,55039596234
1739716922524,sensor,all,0,1,32373997568,55039594924,55039594924
1739716922524,sensor,all,0,2,32373997568,55039593534,55039593534
1739716923025,sensor,all,0,3,31589400576,55539961599,55539961599
1739716923025,sensor,all,0,11,31589400576,55539968379,55539968379
1739716923025,sensor,all,0,10,31589400576,55539971799,55539971799
1739716923025,sensor,all,0,4,31589400576,55539970599,55539970599
1739716923025,sensor,all,0,5,31589400576,55539972459,55539972459
1739716923025,sensor,all,0,6,30703091712,55539972959,55539972959
1739716923025,sensor,all,0,7,30703091712,55539974569,55539974569
1739716923025,sensor,all,0,8,30703091712,55539976629,55539976629
1739716923025,sensor,all,0,9,30703091712,55539976289,55539976289
1739716923025,sensor,all,0,0,30703091712,55539975909,55539975909
1739716923025,sensor,all,0,1,30703091712,55539974399,55539974399
1739716923025,sensor,all,0,2,30703091712,55539973159,55539973159
1739716923525,sensor,all,0,3,33386790912,56040338654,56040338654
1739716923525,sensor,all,0,11,33386790912,56040343664,56040343664
1739716923525,sensor,all,0,10,33386790912,56040347064,56040347064
1739716923525,sensor,all,0,4,33386790912,56040345634,56040345634
1739716923525,sensor,all,0,5,33386790912,56040347654,56040347654
1739716923525,sensor,all,0,6,33386790912,56040347984,56040347984
1739716923525,sensor,all,0,7,33730002944,56040348024,56040348024
1739716923525,sensor,all,0,8,33730002944,56040348414,56040348414
1739716923525,sensor,all,0,9,33730002944,56040347914,56040347914
1739716923525,sensor,all,0,0,33730002944,56040347644,56040347644
1739716923525,sensor,all,0,1,33730002944,56040346254,56040346254
1739716923525,sensor,all,0,2,33730002944,56040346194,56040346194
1739716924025,sensor,all,0,3,31690981376,56540460800,56540460800
1739716924025,sensor,all,0,11,31690981376,56540466110,56540466110
1739716924025,sensor,all,0,10,31690981376,56540469420,56540469420
1739716924025,sensor,all,0,4,31690981376,56540468460,56540468460
1739716924025,sensor,all,0,5,31690981376,56540470410,56540470410
1739716924025,sensor,all,0,6,31690981376,56540471310,56540471310
1739716924025,sensor,all,0,7,31347769344,56540471800,56540471800
1739716924025,sensor,all,0,8,31347769344,56540472040,56540472040
1739716924025,sensor,all,0,9,31347769344,56540471250,56540471250
1739716924025,sensor,all,0,0,31347769344,56540470820,56540470820
1739716924025,sensor,all,0,1,31347769344,56540469410,56540469410
1739716924025,sensor,all,0,2,31347769344,56540467710,56540467710
1739716924526,sensor,all,0,3,25477840896,57040853945,57040853945
1739716924526,sensor,all,0,11,25477840896,57040860025,57040860025
1739716924526,sensor,all,0,10,25477840896,57040863455,57040863455
1739716924526,sensor,all,0,4,25477840896,57040862115,57040862115
1739716924526,sensor,all,0,5,25477840896,57040864185,57040864185
1739716924526,sensor,all,0,6,25477840896,57040864425,57040864425
1739716924526,sensor,all,0,7,25477840896,57040866765,57040866765
1739716924526,sensor,all,0,8,25477840896,57040869665,57040869665
1739716924526,sensor,all,0,9,25477840896,57040869145,57040869145
1739716924526,sensor,all,0,0,25477840896,57040868505,57040868505
1739716924526,sensor,all,0,1,25477840896,57040866765,57040866765
1739716924526,sensor,all,0,2,25477840896,57040865095,57040865095
1739716925026,sensor,all,0,3,32193642496,57541245381,57541245381
1739716925026,sensor,all,0,11,32193642496,57541251261,57541251261
1739716925026,sensor,all,0,10,32193642496,57541254181,57541254181
1739716925026,sensor,all,0,4,32193642496,57541253031,57541253031
1739716925026,sensor,all,0,5,32193642496,57541255171,57541255171
1739716925026,sensor,all,0,6,32193642496,57541256271,57541256271
1739716925026,sensor,all,0,7,32193642496,57541257521,57541257521
1739716925026,sensor,all,0,8,32193642496,57541258681,57541258681
1739716925026,sensor,all,0,9,32193642496,57541259061,57541259061
1739716925026,sensor,all,0,0,32193642496,57541258731,57541258731
1739716925026,sensor,all,0,1,32193642496,57541256981,57541256981
1739716925026,sensor,all,0,2,32193642496,57541255451,57541255451
1739716925526,sensor,all,0,3,33771814912,58041633206,58041633206
1739716925526,sensor,all,0,11,33771814912,58041639926,58041639926
1739716925526,sensor,all,0,10,33771814912,58041643436,58041643436
1739716925526,sensor,all,0,4,33771814912,58041642306,58041642306
1739716925526,sensor,all,0,5,33771814912,58041643966,58041643966
1739716925526,sensor,all,0,6,34147205120,58041644386,58041644386
1739716925526,sensor,all,0,7,34147205120,58041645406,58041645406
1739716925526,sensor,all,0,8,34147205120,58041648296,58041648296
1739716925526,sensor,all,0,9,34147205120,58041648266,58041648266
1739716925526,sensor,all,0,0,34147205120,58041647496,58041647496
1739716925526,sensor,all,0,1,34147205120,58041645776,58041645776
1739716925526,sensor,all,0,2,34147205120,58041644216,58041644216
1739716926027,sensor,all,0,3,31473795072,58542017751,58542017751
1739716926027,sensor,all,0,11,31473795072,58542023861,58542023861
1739716926027,sensor,all,0,10,31473795072,58542027341,58542027341
1739716926027,sensor,all,0,4,31473795072,58542026061,58542026061
1739716926027,sensor,all,0,5,31098404864,58542027961,58542027961
1739716926027,sensor,all,0,6,31098404864,58542028761,58542028761
1739716926027,sensor,all,0,7,31098404864,58542030291,58542030291
1739716926027,sensor,all,0,8,31098404864,58542033601,58542033601
1739716926027,sensor,all,0,9,31098404864,58542033051,58542033051
1739716926027,sensor,all,0,0,31098404864,58542032501,58542032501
1739716926027,sensor,all,0,1,31098404864,58542030881,58542030881
1739716926027,sensor,all,0,2,31098404864,58542029531,58542029531
1739716926527,sensor,all,0,3,27864924160,59042400757,59042400757
1739716926527,sensor,all,0,11,27864924160,59042407057,59042407057
1739716926527,sensor,all,0,10,27864924160,59042410107,59042410107
1739716926527,sensor,all,0,4,27864924160,59042409127,59042409127
1739716926527,sensor,all,0,5,27864924160,59042410567,59042410567
1739716926527,sensor,all,0,6,32507232256,59042411377,59042411377
1739716926527,sensor,all,0,7,32507232256,59042411837,59042411837
1739716926527,sensor,all,0,8,32507232256,59042413037,59042413037
1739716926527,sensor,all,0,9,32507232256,59042413967,59042413967
1739716926527,sensor,all,0,0,32507232256,59042414107,59042414107
1739716926527,sensor,all,0,1,32507232256,59042412697,59042412697
1739716926527,sensor,all,0,2,32507232256,59042411087,59042411087
1739716927028,sensor,all,0,3,35113336832,59542978312,59542978312
1739716927028,sensor,all,0,11,35113336832,59542985782,59542985782
1739716927028,sensor,all,0,10,35113336832,59542988362,59542988362
1739716927028,sensor,all,0,4,35113336832,59542987482,59542987482
1739716927028,sensor,all,0,5,30471028736,59542988782,59542988782
1739716927028,sensor,all,0,6,30471028736,59542989112,59542989112
1739716927028,sensor,all,0,7,30471028736,59542988652,59542988652
1739716927028,sensor,all,0,8,30471028736,59542988552,59542988552
1739716927028,sensor,all,0,9,30471028736,59542988002,59542988002
1739716927028,sensor,all,0,0,30471028736,59542987782,59542987782
1739716927028,sensor,all,0,1,30471028736,59542985922,59542985922
1739716927028,sensor,all,0,2,30471028736,59542984442,59542984442
1739716927528,sensor,all,0,3,32340639744,60043348308,60043348308
1739716927528,sensor,all,0,11,32340639744,60043354748,60043354748
1739716927528,sensor,all,0,10,32340639744,60043358378,60043358378
1739716927528,sensor,all,0,4,32340639744,60043357178,60043357178
1739716927528,sensor,all,0,5,32340639744,60043358898,60043358898
1739716927528,sensor,all,0,6,32340639744,60043359388,60043359388
1739716927528,sensor,all,0,7,32340639744,60043360658,60043360658
1739716927528,sensor,all,0,8,32340639744,60043363258,60043363258
1739716927528,sensor,all,0,9,32340639744,60043363078,60043363078
1739716927528,sensor,all,0,0,32340639744,60043362758,60043362758
1739716927528,sensor,all,0,1,32340639744,60043361208,60043361208
1739716927528,sensor,all,0,2,32340639744,60043359578,60043359578
1739716928028,sensor,all,0,3,32862699520,60543748573,60543748573
1739716928028,sensor,all,0,11,32862699520,60543754563,60543754563
1739716928028,sensor,all,0,10,32862699520,60543757493,60543757493
1739716928028,sensor,all,0,4,32862699520,60543756373,60543756373
1739716928028,sensor,all,0,5,32862699520,60543758003,60543758003
1739716928028,sensor,all,0,6,32862699520,60543758493,60543758493
1739716928028,sensor,all,0,7,32862699520,60543758783,60543758783
1739716928028,sensor,all,0,8,32862699520,60543759133,60543759133
1739716928028,sensor,all,0,9,32862699520,60543758473,60543758473
1739716928028,sensor,all,0,0,32862699520,60543758033,60543758033
1739716928028,sensor,all,0,1,32862699520,60543756493,60543756493
1739716928028,sensor,all,0,2,32862699520,60543754793,60543754793
1739716928529,sensor,all,0,3,30917984256,61044144898,61044144898
1739716928529,sensor,all,0,11,30917984256,61044150988,61044150988
1739716928529,sensor,all,0,10,30917984256,61044154898,61044154898
1739716928529,sensor,all,0,4,30917984256,61044153548,61044153548
1739716928529,sensor,all,0,5,30917984256,61044155928,61044155928
1739716928529,sensor,all,0,6,30917984256,61044156738,61044156738
1739716928529,sensor,all,0,7,30917984256,61044156578,61044156578
1739716928529,sensor,all,0,8,30917984256,61044158098,61044158098
1739716928529,sensor,all,0,9,30917984256,61044158358,61044158358
1739716928529,sensor,all,0,0,30917984256,61044158758,61044158758
1739716928529,sensor,all,0,1,30917984256,61044157328,61044157328
1739716928529,sensor,all,0,2,30917984256,61044155938,61044155938
1739716929029,sensor,all,0,3,37149343744,61544534914,61544534914
1739716929029,sensor,all,0,11,37149343744,61544541134,61544541134
1739716929029,sensor,all,0,10,37149343744,61544544474,61544544474
1739716929029,sensor,all,0,4,37149343744,61544543134,61544543134
1739716929029,sensor,all,0,5,37391826944,61544545004,61544545004
1739716929029,sensor,all,0,6,37391826944,61544545814,61544545814
1739716929029,sensor,all,0,7,37391826944,61544546434,61544546434
1739716929029,sensor,all,0,8,37391826944,61544548234,61544548234
1739716929029,sensor,all,0,9,37391826944,61544548584,61544548584
1739716929029,sensor,all,0,0,37391826944,61544547944,61544547944
1739716929029,sensor,all,0,1,37391826944,61544546234,61544546234
1739716929029,sensor,all,0,2,37391826944,61544544724,61544544724
1739716929530,sensor,all,0,3,30818041856,62044911489,62044911489
1739716929530,sensor,all,0,11,30818041856,62044916899,62044916899
1739716929530,sensor,all,0,10,30818041856,62044919959,62044919959
1739716929530,sensor,all,0,4,30818041856,62044918759,62044918759
1739716929530,sensor,all,0,5,30575558656,62044920379,62044920379
1739716929530,sensor,all,0,6,30575558656,62044920759,62044920759
1739716929530,sensor,all,0,7,30575558656,62044921569,62044921569
1739716929530,sensor,all,0,8,30575558656,62044923239,62044923239
1739716929530,sensor,all,0,9,30575558656,62044923579,62044923579
1739716929530,sensor,all,0,0,30575558656,62044922989,62044922989
1739716929530,sensor,all,0,1,30575558656,62044921099,62044921099
1739716929530,sensor,all,0,2,30575558656,62044919739,62044919739
1739716930030,sensor,all,0,3,28694740992,62545300155,62545300155
1739716930030,sensor,all,0,11,28694740992,62545306455,62545306455
1739716930030,sensor,all,0,10,28694740992,62545309665,62545309665
1739716930030,sensor,all,0,4,28694740992,62545308425,62545308425
1739716930030,sensor,all,0,5,28694740992,62545310315,62545310315
1739716930030,sensor,all,0,6,28694740992,62545311135,62545311135
1739716930030,sensor,all,0,7,28694740992,62545310985,62545310985
1739716930030,sensor,all,0,8,28694740992,62545312485,62545312485
1739716930030,sensor,all,0,9,28694740992,62545313155,62545313155
1739716930030,sensor,all,0,0,28694740992,62545313425,62545313425
1739716930030,sensor,all,0,1,28694740992,62545311945,62545311945
1739716930030,sensor,all,0,2,28694740992,62545310365,62545310365
1739716930530,sensor,all,0,3,32418234368,63045690640,63045690640
1739716930530,sensor,all,0,11,32418234368,63045696550,63045696550
1739716930530,sensor,all,0,10,32418234368,63045700210,63045700210
1739716930530,sensor,all,0,4,32418234368,63045698760,63045698760
1739716930530,sensor,all,0,5,32418234368,63045700810,63045700810
1739716930530,sensor,all,0,6,33474740224,63045701380,63045701380
1739716930530,sensor,all,0,7,33474740224,63045701480,63045701480
1739716930530,sensor,all,0,8,33474740224,63045701690,63045701690
1739716930530,sensor,all,0,9,33474740224,63045701460,63045701460
1739716930530,sensor,all,0,0,33474740224,63045700720,63045700720
1739716930530,sensor,all,0,1,33474740224,63045699460,63045699460
1739716930530,sensor,all,0,2,33474740224,63045697960,63045697960
1739716931031,sensor,all,0,3,29517479936,63546085345,63546085345
1739716931031,sensor,all,0,11,29517479936,63546090975,63546090975
1739716931031,sensor,all,0,10,29517479936,63546094085,63546094085
1739716931031,sensor,all,0,4,29517479936,63546093145,63546093145
1739716931031,sensor,all,0,5,28460974080,63546094765,63546094765
1739716931031,sensor,all,0,6,28460974080,63546095495,63546095495
1739716931031,sensor,all,0,7,28460974080,63546096025,63546096025
1739716931031,sensor,all,0,8,28460974080,63546096195,63546096195
1739716931031,sensor,all,0,9,28460974080,63546095395,63546095395
1739716931031,sensor,all,0,0,28460974080,63546095125,63546095125
1739716931031,sensor,all,0,1,28460974080,63546093585,63546093585
1739716931031,sensor,all,0,2,28460974080,63546092185,63546092185
1739716931531,sensor,all,0,3,33306116096,64046497011,64046497011
1739716931531,sensor,all,0,11,34076229632,64046502991,64046502991
1739716931531,sensor,all,0,10,34076229632,64046505801,64046505801
1739716931531,sensor,all,0,4,34076229632,64046504771,64046504771
1739716931531,sensor,all,0,5,34076229632,64046506591,64046506591
1739716931531,sensor,all,0,6,34076229632,64046506991,64046506991
1739716931531,sensor,all,0,7,34076229632,64046506811,64046506811
1739716931531,sensor,all,0,8,34076229632,64046507081,64046507081
1739716931531,sensor,all,0,9,34076229632,64046507531,64046507531
1739716931531,sensor,all,0,0,34076229632,64046508331,64046508331
1739716931531,sensor,all,0,1,34076229632,64046508511,64046508511
1739716931531,sensor,all,0,2,34076229632,64046506981,64046506981
1739716932032,sensor,all,0,3,30237982720,64547046326,64547046326
1739716932032,sensor,all,0,11,29467869184,64547052776,64547052776
1739716932032,sensor,all,0,10,29467869184,64547055216,64547055216
1739716932032,sensor,all,0,4,29467869184,64547054356,64547054356
1739716932032,sensor,all,0,5,29467869184,64547055686,64547055686
1739716932032,sensor,all,0,6,29467869184,64547056166,64547056166
1739716932032,sensor,all,0,7,29467869184,64547057576,64547057576
1739716932032,sensor,all,0,8,29467869184,64547058646,64547058646
1739716932032,sensor,all,0,9,29467869184,64547058266,64547058266
1739716932032,sensor,all,0,0,29467869184,64547057886,64547057886
1739716932032,sensor,all,0,1,29467869184,64547056166,64547056166
1739716932032,sensor,all,0,2,29467869184,64547054496,64547054496
1739716932532,sensor,all,0,3,31443582976,65047429802,65047429802
1739716932532,sensor,all,0,11,31443582976,65047436682,65047436682
1739716932532,sensor,all,0,10,31443582976,65047439822,65047439822
1739716932532,sensor,all,0,4,31443582976,65047438782,65047438782
1739716932532,sensor,all,0,5,31443582976,65047440762,65047440762
1739716932532,sensor,all,0,6,31443582976,65047441312,65047441312
1739716932532,sensor,all,0,7,31443582976,65047442712,65047442712
1739716932532,sensor,all,0,8,33045479424,65047445222,65047445222
1739716932532,sensor,all,0,9,33045479424,65047444712,65047444712
1739716932532,sensor,all,0,0,33045479424,65047444212,65047444212
1739716932532,sensor,all,0,1,33045479424,65047443112,65047443112
1739716932532,sensor,all,0,2,33045479424,65047441462,65047441462
1739716933033,sensor,all,0,3,31351963648,65547816677,65547816677
1739716933033,sensor,all,0,11,31351963648,65547823287,65547823287
1739716933033,sensor,all,0,10,31351963648,65547826557,65547826557
1739716933033,sensor,all,0,4,31351963648,65547825447,65547825447
1739716933033,sensor,all,0,5,31351963648,65547827317,65547827317
1739716933033,sensor,all,0,6,31351963648,65547827737,65547827737
1739716933033,sensor,all,0,7,31351963648,65547829037,65547829037
1739716933033,sensor,all,0,8,29750067200,65547832457,65547832457
1739716933033,sensor,all,0,9,29750067200,65547831777,65547831777
1739716933033,sensor,all,0,0,29750067200,65547831407,65547831407
1739716933033,sensor,all,0,1,29750067200,65547829907,65547829907
1739716933033,sensor,all,0,2,29750067200,65547931607,65547931607
1739716933533,sensor,all,0,3,30943543296,66048205042,66048205042
1739716933533,sensor,all,0,11,30943543296,66048211352,66048211352
1739716933533,sensor,all,0,10,30943543296,66048215022,66048215022
1739716933533,sensor,all,0,4,30943543296,66048214082,66048214082
1739716933533,sensor,all,0,5,30943543296,66048215583,66048215583
1739716933533,sensor,all,0,6,30943543296,66048216083,66048216083
1739716933533,sensor,all,0,7,30943543296,66048216203,66048216203
1739716933533,sensor,all,0,8,30943543296,66048216763,66048216763
1739716933533,sensor,all,0,9,30943543296,66048216123,66048216123
1739716933533,sensor,all,0,0,30943543296,66048215443,66048215443
1739716933533,sensor,all,0,1,30943543296,66048213713,66048213713
1739716933533,sensor,all,0,2,30943543296,66048212263,66048212263
1739716934033,sensor,all,0,3,32096583680,66548594238,66548594238
1739716934033,sensor,all,0,11,32096583680,66548600078,66548600078
1739716934033,sensor,all,0,10,32096583680,66548603618,66548603618
1739716934033,sensor,all,0,4,32096583680,66548602508,66548602508
1739716934033,sensor,all,0,5,32096583680,66548604248,66548604248
1739716934033,sensor,all,0,6,32856539136,66548604538,66548604538
1739716934033,sensor,all,0,7,32856539136,66548605148,66548605148
1739716934033,sensor,all,0,8,32856539136,66548607088,66548607088
1739716934033,sensor,all,0,9,32856539136,66548607508,66548607508
1739716934033,sensor,all,0,0,32856539136,66548606868,66548606868
1739716934033,sensor,all,0,1,32856539136,66548605158,66548605158
1739716934033,sensor,all,0,2,32856539136,66548603588,66548603588
1739716934534,sensor,all,0,3,31211454464,67048976973,67048976973
1739716934534,sensor,all,0,11,31211454464,67048982413,67048982413
1739716934534,sensor,all,0,10,31211454464,67048985923,67048985923
1739716934534,sensor,all,0,4,31211454464,67048985063,67048985063
1739716934534,sensor,all,0,5,31211454464,67048986683,67048986683
1739716934534,sensor,all,0,6,30451499008,67048987253,67048987253
1739716934534,sensor,all,0,7,30451499008,67048988993,67048988993
1739716934534,sensor,all,0,8,30451499008,67048991703,67048991703
1739716934534,sensor,all,0,9,30451499008,67048991393,67048991393
1739716934534,sensor,all,0,0,30451499008,67048991143,67048991143
1739716934534,sensor,all,0,1,30451499008,67048989523,67048989523
1739716934534,sensor,all,0,2,30451499008,67048987763,67048987763
1739716935034,sensor,all,0,3,38556925952,67549192769,67549192769
1739716935034,sensor,all,0,11,38556925952,67549198019,67549198019
1739716935034,sensor,all,0,10,38556925952,67549200479,67549200479
1739716935034,sensor,all,0,4,38556925952,67549199679,67549199679
1739716935034,sensor,all,0,5,38556925952,67549201159,67549201159
1739716935034,sensor,all,0,6,38556925952,67549201669,67549201669
1739716935034,sensor,all,0,7,38556925952,67549202279,67549202279
1739716935034,sensor,all,0,8,38556925952,67549204149,67549204149
1739716935034,sensor,all,0,9,38556925952,67549204419,67549204419
1739716935034,sensor,all,0,0,38556925952,67549203979,67549203979
1739716935034,sensor,all,0,1,38556925952,67549202179,67549202179
1739716935034,sensor,all,0,2,38556925952,67549200629,67549200629
1739716935534,sensor,all,0,3,26040270848,68049580594,68049580594
